date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
12:42:28	516319/516319	---M--	200	added ('OK')	image/jpeg	etag:%2274569607b7d46bcb6431fdfe9a2daf69%22	https://gp-assets-1.growthplug.com/website_files/4327/2-1.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/2-1.jpg	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:29	9496/9496	---MCZ	200	added ('OK')	text/javascript	etag:W/%22c58d6ffb3804aff6aa40f4da3ae89ed3%22	https://use.fontawesome.com/4031d8bb50.js	C:/My%20Web%20Sites/Greenwells%20Family/use.fontawesome.com/4031d8bb50.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:29	281572/281572	---MCZ	200	added ('OK')	application/javascript	etag:W/%2244be4-56egRjsucHrU78Z4xcBZdma61Hg%22	https://cdn.jsdelivr.net/npm/node-forge@1.0.0/dist/forge.min.js	C:/My%20Web%20Sites/Greenwells%20Family/cdn.jsdelivr.net/npm/node-forge@1.0.0/dist/forge.min.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:29	3095/3095	---M-Z	200	added ('OK')	application/javascript	etag:W/%22c17-/CtD5WDEW7iHrdmPF7CEBoqSMss%22	https://cdn.jsdelivr.net/npm/lozad/dist/lozad.min.js	C:/My%20Web%20Sites/Greenwells%20Family/cdn.jsdelivr.net/npm/lozad/dist/lozad.min.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:29	353093/353093	---M-Z	200	added ('OK')	application/javascript	etag:%22fd4193336c0bb2f3ae17aa0f479a6f2e%22	https://gp-st-assets-1.growthplug.com/static/CACHE/js/output.af302a314304.js	C:/My%20Web%20Sites/Greenwells%20Family/gp-st-assets-1.growthplug.com/static/CACHE/js/output.af302a314304.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:30	60/60	---M--	200	added ('OK')	application/javascript	etag:%227552c3f1ac48afa712f5a1027410f06f%22	https://gp-assets-1.growthplug.com/site_builder/wow_init.js	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/site_builder/wow_init.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:30	8182/8182	---MCZ	200	added ('OK')	application/javascript	etag:W/%22a26a117ff59c944bbb654bf506f69786%22	https://gp-assets-1.growthplug.com/site_builder/wow.min.js	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/site_builder/wow.min.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:30	628/628	---M--	200	added ('OK')	application/javascript	etag:%225554257580a405c1f8dc12a6481cc0b5%22	https://gp-assets-1.growthplug.com/builder-assets/js-scripts/lazyImgObserver.js	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/builder-assets/js-scripts/lazyImgObserver.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:31	6044/6044	---MCZ	200	added ('OK')	text/javascript	etag:W/%223aff1fbac9bfc58c36c340230bff7959%22	https://gp-assets-1.growthplug.com/website_files/4327/Greenwell1.JS	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/Greenwell1.JS	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:31	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:12:32%20GMT	https://apps.elfsight.com/p/platform.js	C:/My%20Web%20Sites/Greenwells%20Family/apps.elfsight.com/p/platform.37.delayed	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:32	49245/49245	---MCZ	200	added ('OK')	application/javascript	etag:W/%22ea938560ae1a20790bf6327458b05878%22	https://static.elfsight.com/platform/platform.js	C:/My%20Web%20Sites/Greenwells%20Family/static.elfsight.com/platform/platform.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:33	375/375	---M--	200	added ('OK')	text/javascript	etag:%22d4583a29a32078b245007d8721223cff%22	https://gp-assets-1.growthplug.com/website_files/4327/button-validation-green-college.js	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/button-validation-green-college.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:34	904/904	---M--	200	added ('OK')	application/javascript	etag:%2222cf2982a91ae8b163160642bfe0528c%22	https://growthplug-content.s3.amazonaws.com/builder-assets/js-scripts/hamburger-builder.js	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/builder-assets/js-scripts/hamburger-builder.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:35	349/349	---M--	200	added ('OK')	application/javascript	etag:%222bf753c0ee9805bbfd0be2a34f2a6e5c%22	https://gp-assets-1.growthplug.com/builder-assets/js-scripts/volume-btn.js	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/builder-assets/js-scripts/volume-btn.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:36	40728/40728	---M--	200	added ('OK')	application/javascript	etag:%22374e8f7ad875161dd7a50e7a14b5c066%22	https://growthplug-content.s3.amazonaws.com/builder-assets/js-scripts/builder_appointment.js	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/builder-assets/js-scripts/builder_appointment.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:37	271/271	---M--	200	added ('OK')	text/plain	etag:%22a68cf161e1184de66ea4cf0e3ed5d613%22	https://growthplug-content.s3.amazonaws.com/site_builder/light_gallery.js	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/site_builder/light_gallery.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:38	73/73	---M--	200	added ('OK')	application/javascript	etag:%2287c1eb75dd00cee01604e6b8232d7b98%22	https://gp-assets-1.growthplug.com/website_files/4327/Script.js	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/Script.js	(from https://www.greenwellspringsfamilydentistry.com/)
12:42:39	9777/9777	---M--	200	added ('OK')	image/jpeg	etag:%2205a1a55b249839044cc61ca46052509c%22	https://gp-assets-1.growthplug.com/website_files/3677/tumblr_static_bg4.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/3677/tumblr_static_bg4.jpg	(from https://growthplug-content.s3.amazonaws.com/website_files/4327/home.css)
12:42:39	367327/367327	---M--	200	added ('OK')	image/png	etag:%2280db38fdfb570da21af5dfb46b474c10%22	https://gp-assets-1.growthplug.com/logo/2019/10/02/logo.png	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/logo/2019/10/02/logo.png	(from https://growthplug-content.s3.amazonaws.com/website_files/4327/home.css)
12:42:41	431952/431952	---M--	200	added ('OK')	image/jpeg	etag:%22af92499faf650bd7ad2facc26e43ee93%22	https://gp-assets-1.growthplug.com/website_files/2018/05/15/review-bg.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/2018/05/15/review-bg.jpg	(from https://growthplug-content.s3.amazonaws.com/website_files/4327/home.css)
12:42:41	275/275	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2011%20May%202024%2007:12:41%20GMT	https://gp-st-assets-1.growthplug.com/static/pages/img/vimeo-play.png	C:/My%20Web%20Sites/Greenwells%20Family/gp-st-assets-1.growthplug.com/static/pages/img/vimeo-play.42.delayed	(from https://gp-st-assets-1.growthplug.com/static/CACHE/css/output.6198abad841f.css)
12:42:42	275/275	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2011%20May%202024%2007:12:43%20GMT	https://gp-st-assets-1.growthplug.com/static/pages/img/video-play.png	C:/My%20Web%20Sites/Greenwells%20Family/gp-st-assets-1.growthplug.com/static/pages/img/video-play.png	(from https://gp-st-assets-1.growthplug.com/static/CACHE/css/output.6198abad841f.css)
12:42:43	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2011%20May%202024%2007:12:44%20GMT	https://gp-st-assets-1.growthplug.com/static/pages/img/youtube-play.png	C:/My%20Web%20Sites/Greenwells%20Family/gp-st-assets-1.growthplug.com/static/pages/img/youtube-play.png	(from https://gp-st-assets-1.growthplug.com/static/CACHE/css/output.6198abad841f.css)
12:42:44	243/243	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2011%20May%202024%2007:12:44%20GMT	https://gp-st-assets-1.growthplug.com/static/pages/img/loading.gif	C:/My%20Web%20Sites/Greenwells%20Family/gp-st-assets-1.growthplug.com/static/pages/img/loading.gif	(from https://gp-st-assets-1.growthplug.com/static/CACHE/css/output.6198abad841f.css)
12:42:45	275/275	---MC-	403	error ('Forbidden')	application/xml	date:Sat,%2011%20May%202024%2007:12:45%20GMT	https://gp-st-assets-1.growthplug.com/static/pages/css/owl.video.play.png	C:/My%20Web%20Sites/Greenwells%20Family/gp-st-assets-1.growthplug.com/static/pages/css/owl.video.play.png	(from https://gp-st-assets-1.growthplug.com/static/CACHE/css/output.6198abad841f.css)
12:42:46	265774/265774	---M-Z	200	added ('OK')	text/css	etag:%229cda52ce8337f6ee07e16640fe2a11e6%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/about-us.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/about-us.css	(from https://www.greenwellspringsfamilydentistry.com/about-us/)
12:42:48	271163/271163	---M-Z	200	added ('OK')	text/css	etag:%22efca11b53529f45d35230f1eef92ac77%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/meet-our-team.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/meet-our-team.css	(from https://www.greenwellspringsfamilydentistry.com/meet-our-team/)
12:42:49	144583/144583	---M--	200	added ('OK')	image/jpeg	etag:%224fb2cf1e95558e3041215ae145478a81%22	https://gp-assets-1.growthplug.com/website_files/4327/Lr6PARpGfsmQrh1niwQLwByoKOF40aS6Pg.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/Lr6PARpGfsmQrh1niwQLwByoKOF40aS6Pg.jpg	(from https://www.greenwellspringsfamilydentistry.com/meet-our-team/)
12:42:50	288341/288341	---M--	200	added ('OK')	image/jpeg	etag:%22e63e3d8fa6c3ea4f19b8c1d5c3a8073c%22	https://gp-assets-1.growthplug.com/website_files/4327/jrCc5pLs695qlfPz9K1kXY0N_uk_WOZDrg.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/jrCc5pLs695qlfPz9K1kXY0N_uk_WOZDrg.jpg	(from https://www.greenwellspringsfamilydentistry.com/meet-our-team/)
12:42:51	267261/267261	---M-Z	200	added ('OK')	text/css	etag:%22a8140a75857775d014cdc3b78ba55d04%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/our-office.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/our-office.css	(from https://www.greenwellspringsfamilydentistry.com/our-office/)
12:42:52	30115/30115	---M--	200	added ('OK')	image/jpeg	etag:%229853708603989a108d404a3a6beb7bdf%22	https://gp-assets-1.growthplug.com/website_files/4327/section-image-4.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/section-image-4.jpg	(from https://www.greenwellspringsfamilydentistry.com/our-office/)
12:42:53	26420/26420	---M--	200	added ('OK')	image/jpeg	etag:%22c940e6099269fb1d95f0ee98d271b806%22	https://gp-assets-1.growthplug.com/website_files/4327/section-image-3.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/section-image-3.jpg	(from https://www.greenwellspringsfamilydentistry.com/our-office/)
12:42:54	81626/81626	---M--	200	added ('OK')	image/jpeg	etag:%22f6f9b8ad9acfe7003f67db5f71207f1b%22	https://gp-assets-1.growthplug.com/website_files/4327/section-image-1.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/section-image-1.jpg	(from https://www.greenwellspringsfamilydentistry.com/our-office/)
12:42:55	264261/264261	---M-Z	200	added ('OK')	text/css	etag:%22e4125d3e9e1e57c5a0a94bf0efa30ffb%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/smile-gallery.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/smile-gallery.css	(from https://www.greenwellspringsfamilydentistry.com/smile-gallery/)
12:42:56	77893/77893	---M--	200	added ('OK')	image/jpeg	etag:%22ec32a77ab5d9840b963819f2f6424480%22	https://gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-100734_Photos.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-100734_Photos.jpg	(from https://www.greenwellspringsfamilydentistry.com/smile-gallery/)
12:42:57	52803/52803	---M--	200	added ('OK')	image/jpeg	etag:%22a730342f7c06966e4333a922c9b417f8%22	https://gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-100741_Photos.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-100741_Photos.jpg	(from https://www.greenwellspringsfamilydentistry.com/smile-gallery/)
12:42:58	38068/38068	---M--	200	added ('OK')	image/jpeg	etag:%227b4873b67b8c8971b20bd19079d93362%22	https://gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-100032_Invisalign_Photo_Uploader.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-100032_Invisalign_Photo_Uploader.jpg	(from https://www.greenwellspringsfamilydentistry.com/smile-gallery/)
12:42:59	194259/194259	---M--	200	added ('OK')	image/jpeg	etag:%22d8d30a55726cc59a81df858a8dee799f%22	https://gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-100203_Invisalign_Photo_Uploader.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-100203_Invisalign_Photo_Uploader.jpg	(from https://www.greenwellspringsfamilydentistry.com/smile-gallery/)
12:43:00	57391/57391	---M--	200	added ('OK')	image/jpeg	etag:%22f89cd68b55d390264eab7e1298ab0207%22	https://gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-095919_Invisalign_Photo_Uploader.jpg	C:/My%20Web%20Sites/Greenwells%20Family/gp-assets-1.growthplug.com/website_files/4327/Screenshot_20210424-095919_Invisalign_Photo_Uploader.jpg	(from https://www.greenwellspringsfamilydentistry.com/smile-gallery/)
12:43:01	269764/269764	---M-Z	200	added ('OK')	text/css	etag:%22578ede89446398cb2daa5f0f6830d438%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/cosmetic-dentistry.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/cosmetic-dentistry.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/cosmetic-dentistry/)
12:43:02	68/68	---M--	301	error ('Moved%20Permanently')	text/html	date:Sat,%2011%20May%202024%2007:13:02%20GMT	https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.56.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/cosmetic-dentistry/)
12:43:03	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.58.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/veneers/)
12:43:03	269931/269931	---M-Z	200	added ('OK')	text/css	etag:%226f459eae6e51d02e4749521df79cbb56%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/veneers.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/veneers.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/veneers/)
12:43:04	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.5a.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/whitening-for-life/)
12:43:04	269699/269699	---M-Z	200	added ('OK')	text/css	etag:%227f3d41173ab4c28f2faf62bcb6917e01%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/whitening-for-life.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/whitening-for-life.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/whitening-for-life/)
12:43:05	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.5c.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/emergency-dentistry/)
12:43:06	269699/269699	---M-Z	200	added ('OK')	text/css	etag:%227f3d41173ab4c28f2faf62bcb6917e01%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/emergency-dentistry.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/emergency-dentistry.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/emergency-dentistry/)
12:43:07	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.5e.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/cracked-tooth-repair/)
12:43:07	277829/277829	---M-Z	200	added ('OK')	text/css	etag:%227138332192db803fadf469240656122c%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/cracked-tooth-repair.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/cracked-tooth-repair.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/cracked-tooth-repair/)
12:43:08	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.60.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/one-visit-root-canal-therapy/)
12:43:08	269699/269699	---M-Z	200	added ('OK')	text/css	etag:%227f3d41173ab4c28f2faf62bcb6917e01%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/one-visit-root-canal-therapy.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/one-visit-root-canal-therapy.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/one-visit-root-canal-therapy/)
12:43:09	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.62.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/root-canals/)
12:43:09	269931/269931	---M-Z	200	added ('OK')	text/css	etag:%226f459eae6e51d02e4749521df79cbb56%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/root-canals.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/root-canals.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/root-canals/)
12:43:10	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.64.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/same-day-dentistry/)
12:43:11	273018/273018	---M-Z	200	added ('OK')	text/css	etag:%2290719bc1a306db2ef1a74f41a956da6b%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/same-day-dentistry.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/same-day-dentistry.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/same-day-dentistry/)
12:43:12	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.66.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/tooth-extractions/)
12:43:12	269699/269699	---M-Z	200	added ('OK')	text/css	etag:%227f3d41173ab4c28f2faf62bcb6917e01%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/tooth-extractions.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/tooth-extractions.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/tooth-extractions/)
12:43:13	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.68.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/wisdom-teeth-removal/)
12:43:13	275130/275130	---M-Z	200	added ('OK')	text/css	etag:%22beb57b1c27d5aaf6459b0264375050d0%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/wisdom-teeth-removal.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/wisdom-teeth-removal.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/wisdom-teeth-removal/)
12:43:14	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.6a.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/family-dentistry/)
12:43:14	270311/270311	---M-Z	200	added ('OK')	text/css	etag:%221a0481edb0e718d13f31e3320296d323%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/family-dentistry.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/family-dentistry.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/family-dentistry/)
12:43:15	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.6c.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/preventive-dental-care/)
12:43:16	273090/273090	---M-Z	200	added ('OK')	text/css	etag:%22e55926ebee3cc4426f9e2037b2b16ac5%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/preventive-dental-care.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/preventive-dental-care.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/preventive-dental-care/)
12:43:17	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.6e.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/cleanings-and-checkups/)
12:43:17	281375/281375	---M-Z	200	added ('OK')	text/css	etag:%22c04e6662e55aec9bc27fd35b259878f1%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/cleanings-and-checkups.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/cleanings-and-checkups.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/cleanings-and-checkups/)
12:43:18	269699/269699	---M-Z	200	added ('OK')	text/css	etag:%227f3d41173ab4c28f2faf62bcb6917e01%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/restorative-dentistry.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/restorative-dentistry.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry/)
12:43:19	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.71.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/dental-crowns/)
12:43:19	269699/269699	---M-Z	200	added ('OK')	text/css	etag:%227f3d41173ab4c28f2faf62bcb6917e01%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/dental-crowns.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/dental-crowns.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/dental-crowns/)
12:43:20	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.73.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/dental-bridges/)
12:43:21	269931/269931	---M-Z	200	added ('OK')	text/css	etag:%226f459eae6e51d02e4749521df79cbb56%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/dental-bridges.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/dental-bridges.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/dental-bridges/)
12:43:21	0/-1	---M--	301	error ('')			https://www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry	C:/My%20Web%20Sites/Greenwells%20Family/www.greenwellspringsfamilydentistry.com/specialty/restorative-dentistry.75.delayed	(from https://www.greenwellspringsfamilydentistry.com/specialty/tooth-colored-fillings/)
12:43:22	269931/269931	---M-Z	200	added ('OK')	text/css	etag:%226f459eae6e51d02e4749521df79cbb56%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/specialty/tooth-colored-fillings.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/specialty/tooth-colored-fillings.css	(from https://www.greenwellspringsfamilydentistry.com/specialty/tooth-colored-fillings/)
12:43:23	274183/274183	---M-Z	200	added ('OK')	text/css	etag:%22ed8880024d52ec42be16ef0636454a1a%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/discount-dental-plan.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/discount-dental-plan.css	(from https://www.greenwellspringsfamilydentistry.com/discount-dental-plan/)
12:43:24	273904/273904	---M-Z	200	added ('OK')	text/css	etag:%220ef5891aae6482b6194229677c992a23%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/first-visit.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/first-visit.css	(from https://www.greenwellspringsfamilydentistry.com/first-visit/)
12:43:25	264526/264526	---M-Z	200	added ('OK')	text/css	etag:%22370db76ab002f3115651cf716223f9c4%22	https://growthplug-content.s3.amazonaws.com/website_files/4327/new-patient-forms.css	C:/My%20Web%20Sites/Greenwells%20Family/growthplug-content.s3.amazonaws.com/website_files/4327/new-patient-forms.css	(from https://www.greenwellspringsfamilydentistry.com/new-patient-forms/)
